velx,vely,velz,accx,accy,accz
-1.065794,-0.264099,-0.259935,-1.350470,-0.334641,-0.329365
-1.183206,-0.293193,-0.288571,-1.288197,-0.319210,-0.314177
-1.282056,-0.317688,-0.312679,-1.149995,-0.284964,-0.280471
-1.367496,-0.338860,-0.333517,-1.121950,-0.278014,-0.273631
-1.451625,-0.359706,-0.354035,-1.264242,-0.313274,-0.308335
-1.533073,-0.379889,-0.373900,-1.175502,-0.291284,-0.286692
-1.603100,-0.397241,-0.390978,-1.028580,-0.254878,-0.250859
-1.668193,-0.413371,-0.406854,-1.113804,-0.275996,-0.271645
-1.727163,-0.427983,-0.421236,-0.895664,-0.221942,-0.218442
-1.779498,-0.440952,-0.434000,-0.950765,-0.235595,-0.231881
-1.833419,-0.454313,-0.447150,-1.009256,-0.250089,-0.246146
-1.888973,-0.468079,-0.460700,-1.071346,-0.265475,-0.261289
-1.936432,-0.479839,-0.472274,-0.750694,-0.186019,-0.183086
-1.975355,-0.489484,-0.481767,-0.781176,-0.193572,-0.190520
-2.015059,-0.499323,-0.491451,-0.812894,-0.201432,-0.198256
-2.055562,-0.509359,-0.501329,-0.845901,-0.209611,-0.206306
-2.096879,-0.519597,-0.511405,-0.880248,-0.218122,-0.214683
-2.139026,-0.530041,-0.521685,-0.915990,-0.226978,-0.223400
-2.182020,-0.540695,-0.532171,-0.953183,-0.236194,-0.232471
-2.214750,-0.548805,-0.540153,-0.491045,-0.121679,-0.119760
-2.236898,-0.554293,-0.545554,-0.500915,-0.124124,-0.122168
-2.259267,-0.559836,-0.551010,-0.510983,-0.126619,-0.124623
-2.281859,-0.565435,-0.556520,-0.521254,-0.129164,-0.127128
-2.304678,-0.571089,-0.562085,-0.531731,-0.131761,-0.129683
-2.327725,-0.576800,-0.567706,-0.542419,-0.134409,-0.132290
-2.351002,-0.582568,-0.573383,-0.553321,-0.137111,-0.134949
-2.374512,-0.588394,-0.579117,-0.564443,-0.139867,-0.137661
-2.398257,-0.594278,-0.584908,-0.575789,-0.142678,-0.140428
-2.422240,-0.600220,-0.590757,-0.587362,-0.145546,-0.143251
-2.446462,-0.606223,-0.596665,-0.599168,-0.148471,-0.146130
-2.434411,-0.603236,-0.593726,1.186442,0.293995,0.289360
-2.398257,-0.594278,-0.584908,0.575789,0.142678,0.140428
-2.374512,-0.588394,-0.579117,0.564443,0.139867,0.137661
-2.351002,-0.582568,-0.573383,0.553321,0.137111,0.134949
-2.327725,-0.576800,-0.567706,0.542419,0.134409,0.132290
-2.304678,-0.571089,-0.562085,0.531731,0.131761,0.129683
-2.281859,-0.565435,-0.556520,0.521254,0.129164,0.127128
-2.259267,-0.559836,-0.551010,0.510983,0.126619,0.124623
-2.236898,-0.554293,-0.545554,0.500915,0.124124,0.122168
-2.214750,-0.548805,-0.540153,0.491045,0.121679,0.119760
-2.182020,-0.540695,-0.532171,0.953183,0.236194,0.232471
-2.139026,-0.530041,-0.521685,0.915990,0.226978,0.223400
-2.096879,-0.519597,-0.511405,0.880248,0.218122,0.214683
-2.055562,-0.509359,-0.501329,0.845901,0.209611,0.206306
-2.015059,-0.499323,-0.491451,0.812894,0.201432,0.198256
-1.975355,-0.489484,-0.481767,0.781176,0.193572,0.190520
-1.936432,-0.479839,-0.472274,0.750694,0.186019,0.183086
-1.888973,-0.468079,-0.460700,1.071346,0.265475,0.261289
-1.833419,-0.454313,-0.447150,1.009256,0.250089,0.246146
-1.779498,-0.440952,-0.434000,0.950765,0.235595,0.231881
-1.727163,-0.427983,-0.421236,0.895664,0.221942,0.218442
-1.668193,-0.413371,-0.406854,1.113804,0.275996,0.271645
-1.603100,-0.397241,-0.390978,1.028580,0.254878,0.250859
-1.533073,-0.379889,-0.373900,1.175502,0.291284,0.286692
-1.451625,-0.359706,-0.354035,1.264242,0.313274,0.308335
-1.367496,-0.338860,-0.333517,1.121950,0.278014,0.273631
-1.275930,-0.316170,-0.311185,1.301107,0.322408,0.317325
-1.172699,-0.290590,-0.286008,1.235780,0.306221,0.301393
-1.060753,-0.262850,-0.258706,1.265423,0.313566,0.308623
-0.926653,-0.229621,-0.226000,1.382530,0.342585,0.337184
-0.752897,-0.186565,-0.183623,1.475749,0.365684,0.359919
-0.462813,-0.114683,-0.112875,1.475613,0.365650,0.359886
0.000000,0.000000,0.000000,1.487158,0.368511,0.362701
0.000000,0.000000,0.000000,0.704301,0.000000,0.000000
0.194255,0.413414,-0.156674,0.682872,1.453290,-0.550761
0.314714,0.669775,-0.253828,0.678873,1.444779,-0.547535
0.386174,0.821857,-0.311463,0.617442,1.314042,-0.497989
0.443463,0.943780,-0.357669,0.636431,1.354454,-0.513304
0.497392,1.058551,-0.401164,0.709132,1.509178,-0.571940
0.544299,1.158378,-0.438996,0.579853,1.234045,-0.467672
0.581700,1.237977,-0.469162,0.536983,1.142809,-0.433096
0.614339,1.307437,-0.495486,0.499291,1.062593,-0.402696
0.643581,1.369671,-0.519071,0.478082,1.017456,-0.385590
0.673074,1.432438,-0.542858,0.556052,1.183391,-0.448476
0.707337,1.505358,-0.570493,0.704807,1.499972,-0.568452
0.738825,1.572370,-0.595889,0.501386,1.067050,-0.404385
0.763757,1.625431,-0.615998,0.494939,1.053331,-0.399186
0.787692,1.676368,-0.635301,0.492755,1.048683,-0.397425
0.807482,1.718485,-0.651263,0.345275,0.734815,-0.278476
0.803524,1.710063,-0.648071,-0.512763,-1.091264,0.413562
0.779893,1.659770,-0.629011,-0.483046,-1.028020,0.389594
0.756956,1.610956,-0.610512,-0.455051,-0.968441,0.367015
0.734694,1.563578,-0.592557,-0.428679,-0.912316,0.345745
0.709609,1.510193,-0.572325,-0.533084,-1.134512,0.429952
0.681921,1.451266,-0.549993,-0.492295,-1.047703,0.397053
0.653126,1.389984,-0.526769,-0.529013,-1.125846,0.426668
0.617377,1.313904,-0.497937,-0.673636,-1.433635,0.543312
0.592055,1.260013,-0.477513,-0.151225,-0.321839,0.121969
0.567500,1.207755,-0.457709,-0.596011,-1.268432,0.480704
0.526304,1.120083,-0.424483,-0.599587,-1.276042,0.483588
0.480205,1.021974,-0.387303,-0.628615,-1.337821,0.507001
0.428361,0.911640,-0.345489,-0.617298,-1.313735,0.497873
0.394765,0.840140,-0.318392,-0.134693,-0.286654,0.108635
0.373253,0.794358,-0.301042,-0.299488,-0.637371,0.241547
0.316083,0.672689,-0.254932,-0.695235,-1.479602,0.560732
0.193786,0.412415,-0.156295,-0.685663,-1.459229,0.553011
0.000000,0.000000,0.000000,-0.686367,-1.460729,0.553580
0.000000,0.000000,0.000000,0.588808,0.000000,0.000000
0.152272,-0.372438,0.287892,0.594926,-1.455117,1.124794
0.247313,-0.604897,0.467580,0.573817,-1.403487,1.084884
0.306032,-0.748516,0.578597,0.612914,-1.499112,1.158801
0.354407,-0.866835,0.670056,0.560654,-1.371292,1.059998
0.393706,-0.962957,0.744358,0.527260,-1.289614,0.996861
0.430345,-1.052570,0.813628,0.596759,-1.459600,1.128259
0.463247,-1.133046,0.875835,0.492215,-1.203898,0.930604
0.489214,-1.196557,0.924929,0.426455,-1.043057,0.806275
0.513852,-1.256818,0.971510,0.495295,-1.211432,0.936427
0.526627,-1.288066,0.995665,-0.006363,0.015564,-0.012031
0.513690,-1.256422,0.971204,-0.488944,1.195896,-0.924418
0.484062,-1.183958,0.915190,-0.607357,1.485522,-1.148296
0.453673,-1.109628,0.857733,-0.457474,1.118925,-0.864920
0.423280,-1.035292,0.800272,-0.530976,1.298703,-1.003887
0.389033,-0.951527,0.735523,-0.503436,1.231344,-0.951819
0.351643,-0.860077,0.664832,-0.522487,1.277940,-0.987837
0.307515,-0.752144,0.581401,-0.549826,1.344806,-1.039524
0.249698,-0.610730,0.472089,-0.615615,1.505720,-1.163909
0.153965,-0.376580,0.291093,-0.596512,1.458994,-1.127791
0.290145,-0.097152,0.140773,1.493909,0.962139,-0.248775
0.606695,0.037907,0.133872,1.183809,0.073967,0.261216
0.824725,0.051530,0.181982,1.389058,0.086791,0.306506
1.005855,0.062848,0.221949,1.394815,0.087151,0.307776
1.156226,0.072243,0.255130,1.361743,0.085084,0.300479
1.282564,0.080137,0.283007,1.259304,0.078684,0.277875
1.388283,0.086743,0.306335,1.148795,0.071779,0.253490
1.480803,0.092523,0.326750,1.120780,0.070028,0.247308
1.571902,0.098215,0.346852,1.262923,0.078910,0.278673
1.660099,0.103726,0.366313,1.174276,0.073371,0.259113
1.735928,0.108464,0.383045,1.027507,0.064201,0.226727
1.806414,0.112868,0.398599,1.112642,0.069520,0.245513
1.870270,0.116858,0.412689,0.894729,0.055904,0.197429
1.926941,0.120399,0.425194,0.949773,0.059344,0.209574
1.985330,0.124047,0.438078,1.008203,0.062994,0.222468
2.045487,0.127806,0.451352,1.070228,0.066870,0.236154
2.096879,0.131017,0.462692,0.749911,0.046856,0.165473
2.139026,0.133650,0.471992,0.780361,0.048758,0.172192
2.182020,0.136337,0.481479,0.812046,0.050738,0.179184
2.225879,0.139077,0.491157,0.845019,0.052798,0.186460
2.270619,0.141872,0.501029,0.879330,0.054942,0.194031
2.270619,0.141872,0.501029,-0.879330,-0.054942,-0.194031
2.225879,0.139077,0.491157,-0.845019,-0.052798,-0.186460
2.182020,0.136337,0.481479,-0.812046,-0.050738,-0.179184
2.139026,0.133650,0.471992,-0.780361,-0.048758,-0.172192
2.096879,0.131017,0.462692,-0.749911,-0.046856,-0.165473
2.045487,0.127806,0.451352,-1.070228,-0.066870,-0.236154
1.985330,0.124047,0.438078,-1.008203,-0.062994,-0.222468
1.926941,0.120399,0.425194,-0.949773,-0.059344,-0.209574
1.870270,0.116858,0.412689,-0.894729,-0.055904,-0.197429
1.806414,0.112868,0.398599,-1.112642,-0.069520,-0.245513
1.735928,0.108464,0.383045,-1.027507,-0.064201,-0.226727
1.660099,0.103726,0.366313,-1.174276,-0.073371,-0.259113
1.571902,0.098215,0.346852,-1.262923,-0.078910,-0.278673
1.480803,0.092523,0.326750,-1.120780,-0.070028,-0.247308
1.381650,0.086328,0.304871,-1.299749,-0.081211,-0.286799
1.269865,0.079344,0.280205,-1.234491,-0.077133,-0.272400
1.148872,0.071784,0.253507,-1.259908,-0.078721,-0.278008
1.004730,0.062777,0.221701,-1.368675,-0.085517,-0.302008
0.818714,0.051155,0.180655,-1.463392,-0.091435,-0.322908
0.502574,0.031402,0.110897,-1.493760,-0.093333,-0.329609
0.000000,0.000000,0.000000,-1.466470,-0.091628,-0.323587
0.000000,0.000000,0.000000,-1.502627,0.000000,0.000000
-0.458531,-0.113622,-0.074783,-1.303567,-0.323018,-0.212603
-0.736751,-0.182563,-0.120159,-1.388467,-0.344055,-0.226450
-0.919438,-0.227832,-0.149954,-1.397770,-0.346361,-0.227967
-1.065960,-0.264140,-0.173851,-1.314164,-0.325643,-0.214331
-1.190613,-0.295028,-0.194181,-1.328745,-0.329257,-0.216709
-1.301577,-0.322524,-0.212278,-1.271878,-0.315165,-0.207435
-1.409421,-0.349248,-0.229867,-1.491376,-0.369556,-0.243233
-1.502866,-0.372403,-0.245107,-1.061170,-0.262953,-0.173070
-1.579527,-0.391399,-0.257610,-1.172192,-0.290463,-0.191177
-1.651676,-0.409277,-0.269377,-1.025683,-0.254159,-0.167282
-1.718741,-0.425896,-0.280315,-1.110668,-0.275218,-0.181142
-1.779498,-0.440951,-0.290224,-0.893141,-0.221316,-0.145665
-1.833419,-0.454312,-0.299018,-0.948087,-0.234931,-0.154627
-1.888973,-0.468078,-0.308079,-1.006414,-0.249384,-0.164139
-1.946211,-0.482262,-0.317414,-1.068329,-0.264727,-0.174237
-1.995108,-0.494378,-0.325389,-0.748580,-0.185495,-0.122088
-2.035210,-0.504315,-0.331929,-0.778976,-0.193026,-0.127046
-2.076117,-0.514452,-0.338601,-0.810605,-0.200864,-0.132204
-2.117847,-0.524792,-0.345407,-0.843519,-0.209020,-0.137572
-2.160416,-0.535341,-0.352349,-0.877769,-0.217507,-0.143158
-2.203841,-0.546101,-0.359431,-0.913410,-0.226339,-0.148971
-2.248138,-0.557078,-0.366656,-0.950498,-0.235529,-0.155020
-2.293325,-0.568275,-0.374026,-0.989092,-0.245092,-0.161314
-2.327725,-0.576799,-0.379636,-0.509544,-0.126263,-0.083103
-2.351002,-0.582567,-0.383432,-0.519786,-0.128800,-0.084774
-2.374512,-0.588392,-0.387267,-0.530234,-0.131389,-0.086478
-2.398257,-0.594276,-0.391139,-0.540891,-0.134030,-0.088216
-2.422240,-0.600219,-0.395051,-0.551763,-0.136724,-0.089989
-2.446462,-0.606221,-0.399001,-0.562854,-0.139472,-0.091798
-2.470927,-0.612284,-0.402991,-0.574167,-0.142276,-0.093643
-2.483220,-0.615330,-0.404996,0.000000,0.000000,0.000000
-2.470927,-0.612284,-0.402991,0.574167,0.142276,0.093643
-2.446462,-0.606221,-0.399001,0.562854,0.139472,0.091798
-2.422240,-0.600219,-0.395051,0.551763,0.136724,0.089989
-2.398257,-0.594276,-0.391139,0.540891,0.134030,0.088216
-2.374512,-0.588392,-0.387267,0.530234,0.131389,0.086478
-2.351002,-0.582567,-0.383432,0.519786,0.128800,0.084774
-2.327725,-0.576799,-0.379636,0.509544,0.126263,0.083103
-2.293325,-0.568275,-0.374026,0.989092,0.245092,0.161314
-2.248138,-0.557078,-0.366656,0.950498,0.235529,0.155020
-2.203841,-0.546101,-0.359431,0.913410,0.226339,0.148971
-2.160416,-0.535341,-0.352349,0.877769,0.217507,0.143158
-2.117847,-0.524792,-0.345407,0.843519,0.209020,0.137572
-2.076117,-0.514452,-0.338601,0.810605,0.200864,0.132204
-2.035210,-0.504315,-0.331929,0.778976,0.193026,0.127046
-1.995108,-0.494378,-0.325389,0.748580,0.185495,0.122088
-1.946211,-0.482262,-0.317414,1.068329,0.264727,0.174237
-1.888973,-0.468078,-0.308079,1.006414,0.249384,0.164139
-1.833419,-0.454312,-0.299018,0.948087,0.234931,0.154627
-1.762228,-0.436672,-0.287407,1.459045,0.361544,0.237960
-1.684875,-0.417504,-0.274792,1.067330,0.264479,0.174074
-1.611275,-0.399266,-0.262788,1.219787,0.302257,0.198939
-1.533073,-0.379888,-0.250034,1.104257,0.273630,0.180097
-1.451625,-0.359706,-0.236750,1.187619,0.294286,0.193693
-1.360929,-0.337231,-0.221958,1.217305,0.301642,0.198534
-1.257292,-0.311551,-0.205056,1.334404,0.330659,0.217632
-1.144156,-0.283516,-0.186604,1.227074,0.304063,0.200127
-1.015182,-0.251557,-0.165569,1.376556,0.341104,0.224507
-0.858524,-0.212738,-0.140019,1.358974,0.336747,0.221640
-0.726723,-0.180078,-0.118524,0.646196,0.160124,0.105390
-0.479764,-0.118883,-0.078246,1.497352,0.371037,0.244208
0.000000,0.000000,0.000000,1.482458,0.367346,0.241779
0.000000,0.000000,0.000000,0.704211,0.000000,0.000000
0.194231,0.413410,-0.156649,0.682792,1.453286,-0.550678
0.314675,0.669769,-0.253789,0.678801,1.444792,-0.547460
0.386127,0.821851,-0.311416,0.617373,1.314044,-0.497917
0.443409,0.943773,-0.357614,0.636357,1.354451,-0.513228
0.497332,1.058545,-0.401103,0.709086,1.509251,-0.571885
0.544236,1.158377,-0.438932,0.579820,1.234115,-0.467630
0.581634,1.237977,-0.469094,0.536931,1.142828,-0.433040
0.614269,1.307437,-0.495414,0.499243,1.062611,-0.402644
0.643506,1.369668,-0.518994,0.477987,1.017369,-0.385501
0.672996,1.432435,-0.542778,0.556046,1.183514,-0.448457
0.707255,1.505355,-0.570408,0.704677,1.499867,-0.568329
0.738738,1.572363,-0.595799,0.501331,1.067057,-0.404329
0.763669,1.625427,-0.615906,0.494957,1.053490,-0.399188
0.787602,1.676368,-0.635208,0.492707,1.048701,-0.397373
0.807390,1.718485,-0.651168,0.345241,0.734827,-0.278440
0.803432,1.710063,-0.647976,-0.512713,-1.091282,0.413508
0.779804,1.659770,-0.628919,-0.482999,-1.028037,0.389543
0.756870,1.610956,-0.610423,-0.455007,-0.968457,0.366967
0.734610,1.563578,-0.592470,-0.428637,-0.912331,0.345700
0.709528,1.510193,-0.572242,-0.533033,-1.134531,0.429896
0.681843,1.451266,-0.549913,-0.492247,-1.047720,0.397002
0.653050,1.389981,-0.526691,-0.529022,-1.125995,0.426661
0.617303,1.313896,-0.497861,-0.673561,-1.433638,0.543233
0.591986,1.260010,-0.477442,-0.151160,-0.321735,0.121912
0.567435,1.207755,-0.457642,-0.595953,-1.268453,0.480642
0.526244,1.120081,-0.424421,-0.599547,-1.276103,0.483540
0.480149,1.021970,-0.387245,-0.628562,-1.337860,0.506941
0.428310,0.911634,-0.345436,-0.617246,-1.313774,0.497815
0.394716,0.840132,-0.318342,-0.134687,-0.286674,0.108626
0.373208,0.794353,-0.300996,-0.299431,-0.637322,0.241494
0.316045,0.672685,-0.254893,-0.695173,-1.479638,0.560664
0.193761,0.412411,-0.156270,-0.685582,-1.459225,0.552929
0.000000,0.000000,0.000000,-0.686280,-1.460709,0.553491
0.000000,0.000000,0.000000,1.454404,0.000000,0.000000
0.420470,-0.122208,0.215568,1.467454,-0.426509,0.752341
0.686363,-0.199488,0.351888,1.479620,-0.430045,0.758578
0.846107,-0.245918,0.433786,1.395032,-0.405460,0.715212
0.971007,-0.282219,0.497820,1.309953,-0.380732,0.671593
1.075500,-0.312589,0.551392,1.253024,-0.364186,0.642406
1.165694,-0.338804,0.597633,1.174211,-0.341279,0.602000
1.245830,-0.362095,0.638718,1.151002,-0.334534,0.590101
1.319418,-0.383483,0.676445,1.121544,-0.325972,0.574998
1.388532,-0.403571,0.711879,1.133494,-0.329445,0.581125
1.451266,-0.421804,0.744042,1.010690,-0.293753,0.518165
1.509404,-0.438702,0.773848,1.065146,-0.309580,0.546084
1.562789,-0.454218,0.801218,0.909385,-0.264309,0.466228
1.610956,-0.468218,0.825912,0.934229,-0.271530,0.478965
1.659770,-0.482405,0.850938,0.991703,-0.288234,0.508431
1.710063,-0.497022,0.876723,1.052713,-0.305966,0.539709
1.753027,-0.509510,0.898750,0.737638,-0.214391,0.378176
1.788263,-0.519751,0.916815,0.767589,-0.223097,0.393531
1.815086,-0.527547,0.930567,0.395434,-0.114931,0.202733
1.806145,-0.524948,0.925983,-0.783018,0.227581,-0.401441
1.753287,-0.509585,0.898883,-1.475130,0.428740,-0.756276
1.693131,-0.492101,0.868042,-1.031970,0.299938,-0.529075
1.643337,-0.477629,0.842513,-0.972162,0.282555,-0.498413
1.579527,-0.459083,0.809799,-1.496095,0.434834,-0.767025
1.510193,-0.438931,0.774253,-1.094433,0.318092,-0.561099
1.451266,-0.421804,0.744042,-1.010690,0.293753,-0.518165
1.388532,-0.403571,0.711879,-1.133494,0.329445,-0.581125
1.320735,-0.383866,0.677121,-1.080789,0.314127,-0.554104
1.243914,-0.361538,0.637735,-1.285352,0.373582,-0.658980
1.155083,-0.335720,0.592193,-1.278477,0.371584,-0.655456
1.056755,-0.307141,0.541782,-1.332131,0.387178,-0.682963
0.945592,-0.274832,0.484790,-1.335882,0.388268,-0.684886
0.820060,-0.238347,0.420432,-1.311851,0.381284,-0.672566
0.659261,-0.191611,0.337993,-1.465460,0.425930,-0.751319
0.535206,-0.101758,0.154461,-0.294686,0.614006,-1.328960
0.660317,-0.051289,0.025026,1.470048,-0.114183,0.055715
0.914779,-0.071054,0.034670,1.364231,-0.105964,0.051705
1.095746,-0.085110,0.041529,1.351051,-0.104940,0.051205
1.245460,-0.096739,0.047203,1.284402,-0.099764,0.048679
1.375082,-0.106807,0.052116,1.282689,-0.099631,0.048614
1.488428,-0.115611,0.056412,1.170128,-0.090888,0.044348
1.587621,-0.123316,0.060171,1.141592,-0.088671,0.043267
1.676700,-0.130235,0.063547,1.061462,-0.082447,0.040230
1.762228,-0.136878,0.066789,1.172514,-0.091073,0.044438
1.762228,-0.136878,0.066789,-1.172514,0.091073,-0.044438
1.676700,-0.130235,0.063547,-1.061462,0.082447,-0.040230
1.587621,-0.123316,0.060171,-1.141592,0.088671,-0.043267
1.488428,-0.115611,0.056412,-1.170128,0.090888,-0.044348
1.375082,-0.106807,0.052116,-1.282689,0.099631,-0.048614
1.233860,-0.095838,0.046763,-1.487432,0.115534,-0.056374
1.069234,-0.083051,0.040524,-1.370828,0.106477,-0.051955
0.868797,-0.067482,0.032928,-1.497409,0.116309,-0.056752
0.531949,-0.041318,0.020161,-1.478926,0.114873,-0.056051
0.000000,0.000000,0.000000,-1.465499,0.113830,-0.055543
0.000000,0.000000,0.000000,-1.484276,0.000000,0.000000
-0.474635,-0.117602,-0.039069,-1.350480,-0.334613,-0.111162
-0.767852,-0.190253,-0.063204,-1.434027,-0.355314,-0.118039
-0.954651,-0.236537,-0.078580,-1.380360,-0.342017,-0.113621
-1.100663,-0.272715,-0.090599,-1.283365,-0.317984,-0.105637
-1.226690,-0.303941,-0.100972,-1.342239,-0.332571,-0.110483
-1.341016,-0.332268,-0.110383,-1.284794,-0.318338,-0.105755
-1.437252,-0.356113,-0.118304,-1.107884,-0.274504,-0.091193
-1.525672,-0.378021,-0.125582,-1.248391,-0.309318,-0.102758
-1.611275,-0.399232,-0.132628,-1.160764,-0.287607,-0.095546
-1.684875,-0.417467,-0.138687,-1.015684,-0.251660,-0.083604
-1.753287,-0.434418,-0.144318,-1.099840,-0.272511,-0.090531
-1.815266,-0.449775,-0.149419,-0.884434,-0.219139,-0.072800
-1.870270,-0.463404,-0.153947,-0.938845,-0.232621,-0.077279
-1.926941,-0.477445,-0.158612,-0.996603,-0.246932,-0.082033
-1.985330,-0.491912,-0.163418,-1.057914,-0.262123,-0.087080
-2.035210,-0.504271,-0.167524,-0.741283,-0.183670,-0.061017
-2.076117,-0.514407,-0.170891,-0.771382,-0.191128,-0.063495
-2.117847,-0.524747,-0.174326,-0.802703,-0.198889,-0.066073
-2.160416,-0.535294,-0.177830,-0.835296,-0.206964,-0.068755
-2.203841,-0.546054,-0.181404,-0.869212,-0.215368,-0.071547
-2.248138,-0.557029,-0.185050,-0.904506,-0.224113,-0.074452
-2.293325,-0.568226,-0.188770,-0.941232,-0.233212,-0.077475
-2.351235,-0.582574,-0.193537,-1.483805,-0.367648,-0.122136
-2.398257,-0.594225,-0.197407,-0.514719,-0.127534,-0.042368
-2.422240,-0.600167,-0.199381,-0.525064,-0.130097,-0.043219
-2.446462,-0.606169,-0.201375,-0.535618,-0.132712,-0.044088
-2.470927,-0.612230,-0.203389,-0.546384,-0.135380,-0.044974
-2.495636,-0.618353,-0.205423,-0.557366,-0.138101,-0.045878
-2.520592,-0.624536,-0.207477,-0.568570,-0.140877,-0.046801
-2.520592,-0.624536,-0.207477,0.568570,0.140877,0.046801
-2.495636,-0.618353,-0.205423,0.557366,0.138101,0.045878
-2.470927,-0.612230,-0.203389,0.546384,0.135380,0.044974
-2.446462,-0.606169,-0.201375,0.535618,0.132712,0.044088
-2.422240,-0.600167,-0.199381,0.525064,0.130097,0.043219
-2.398257,-0.594225,-0.197407,0.514719,0.127534,0.042368
-2.351235,-0.582574,-0.193537,1.483805,0.367648,0.122136
-2.293325,-0.568226,-0.188770,0.941232,0.233212,0.077475
-2.248138,-0.557029,-0.185050,0.904506,0.224113,0.074452
-2.203841,-0.546054,-0.181404,0.869212,0.215368,0.071547
-2.160416,-0.535294,-0.177830,0.835296,0.206964,0.068755
-2.117847,-0.524747,-0.174326,0.802703,0.198889,0.066073
-2.076117,-0.514407,-0.170891,0.771382,0.191128,0.063495
-2.035210,-0.504271,-0.167524,0.741283,0.183670,0.061017
-1.985330,-0.491912,-0.163418,1.057914,0.262123,0.087080
-1.926941,-0.477445,-0.158612,0.996603,0.246932,0.082033
-1.870270,-0.463404,-0.153947,0.938845,0.232621,0.077279
-1.815266,-0.449775,-0.149419,0.884434,0.219139,0.072800
-1.753287,-0.434418,-0.144318,1.099840,0.272511,0.090531
-1.684875,-0.417467,-0.138687,1.015684,0.251660,0.083604
-1.611275,-0.399232,-0.132628,1.160764,0.287607,0.095546
-1.525672,-0.378021,-0.125582,1.248391,0.309318,0.102758
-1.437252,-0.356113,-0.118304,1.107884,0.274504,0.091193
-1.341016,-0.332268,-0.110383,1.284794,0.318338,0.105755
-1.226690,-0.303941,-0.100972,1.342239,0.332571,0.110483
